lat,lon,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11
29.0,72.5,288.9476947845636,231.09134198886787,244.55965685876532,222.13979182695877,250.9181326019997,20.76799159588312,28.796226123285795,55.44922404163578,338.36391675256743,243.0638388850837,180.0
29.0,73.125,285.9849270592848,229.70557067935718,236.22564540951436,202.60362643467835,248.1940037583077,320.47643192201826,358.5978119364492,88.21285648500063,324.46327869811466,321.8147414236969,180.0
29.0,73.75,271.68175349548176,235.5885891546597,223.65350225091524,195.68692449799656,180.0,21.438015040887244,339.30562318415923,131.68757908384882,319.30145813287237,339.41471863280776,180.0
29.0,74.375,261.5938689030478,236.78202933856,218.65477431655066,228.21028537386542,180.0,22.49958546808075,327.5893331412907,135.3433437608149,336.1420249067317,335.1824674057383,357.7639903768194
29.0,75.0,257.82661779460966,226.09708138705346,225.21095049964202,227.88733539002823,180.0,10.747993173934512,324.34097644083505,167.33631053040006,341.94477116960604,340.09501000910245,256.9813767835807
29.0,75.625,256.05461733710274,240.8664381169001,234.73469551438902,221.84759310831492,180.0,10.279637610912829,325.86661857477554,172.58714161710566,9.300248765581998,324.78726140898203,256.9813767835807
29.0,76.25,269.1092470195183,251.59122102296732,236.87982083546353,229.65313309537783,180.0,30.43013699999427,328.5845873155938,161.8588557857212,49.741638529693276,303.74601282576486,276.59018207265103
29.0,76.875,268.61828250365613,258.34913927768207,233.6365866861446,251.56174916862545,180.0,46.37012535929926,316.7527236501717,160.36413907041126,82.42311582444727,306.3414941777412,321.8787973869752
29.0,77.5,265.01036362348316,244.68360264829687,240.1078501811577,236.53570652227714,180.0,347.2317891581609,276.82996841582997,154.6340785352435,102.65502634327464,305.52573938996414,314.9465350349583
29.0,78.125,238.26081370547067,274.2079761191361,239.98035067209491,199.46677050937845,325.8965523091467,307.10716710114934,226.77420599653766,156.01662546081778,94.91837964750694,292.51810685230487,334.3313950512369
29.0,78.75,237.35804826759878,275.5982395386951,251.1039073573878,284.4275670005027,322.74614939675615,300.6044857601122,188.91483541092904,158.999798314318,142.49407495730142,287.3185337091807,338.65613445989567
29.0,79.375,180.0,269.3272348445031,254.39030362838065,180.0,325.3044167400392,280.29295396002686,176.86961064421473,163.2556197341566,182.28056851488677,271.1041897066875,330.2171814336746
29.0,80.0,180.0,270.06085715685424,241.27662218012506,180.0,330.48995398002563,270.6983890722268,219.88954339662865,210.0185837926782,163.74177552909515,281.03950804021963,5.4028248428094185
29.0,80.625,194.96644538856776,311.7974714699004,226.48034268325893,180.0,331.0208029033436,327.7531674214191,350.2143502353742,13.041351132537343,46.9216674383378,19.320258255747007,12.901902326556613
29.0,81.25,37.676935068692934,300.20115707457785,205.14181550905627,41.966026497194825,353.05022539180027,151.8378245258747,182.48579588946902,174.09690036804372,128.8698760364484,343.17695597572174,8.027761089275621
