lat,lon,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11
33.5,75.625,3.74044e-09,7.659654e-09,1.0554011e-08,1.20770896e-08,1.1660558e-08,1.922593e-08,1.8392681e-08,9.292658e-09,4.0108863e-09,5.2354587e-09,2.5743248e-09
33.5,76.25,2.5863096e-09,5.204399e-09,6.6344263e-09,7.482868e-09,9.448389e-09,1.3728035e-08,8.072059e-09,5.161796e-09,1.7726175e-09,3.428619e-09,1.9139634e-09
33.5,76.875,2.2116546e-09,4.144438e-09,4.6615125e-09,5.5971214e-09,8.075755e-09,1.061441e-08,6.0800307e-09,3.124053e-09,1.1203389e-09,2.5353315e-09,1.5892586e-09
33.5,77.5,1.9577826e-09,3.7864303e-09,4.1478754e-09,5.107101e-09,7.340077e-09,8.907167e-09,6.902126e-09,4.116418e-09,1.0079224e-09,1.9806734e-09,1.3643974e-09
33.5,78.125,1.6337862e-09,3.4000793e-09,3.7396517e-09,4.608546e-09,6.981472e-09,7.094256e-09,7.9901605e-09,8.581826e-09,9.2076213e-10,1.5060886e-09,1.2052472e-09
33.5,78.75,1.4322451e-09,3.1617446e-09,3.6724224e-09,4.6667235e-09,8.743207e-09,7.1917685e-09,8.162583e-09,1.2821925e-08,1.0692923e-09,1.3091196e-09,1.1100458e-09
33.5,79.375,1.2927092e-09,2.846197e-09,3.6619263e-09,5.1248206e-09,1.0914582e-08,8.388406e-09,8.9629495e-09,1.3459091e-08,1.5090293e-09,1.2117818e-09,9.96431e-10
33.5,80.0,1.2068297e-09,2.7784162e-09,3.6686083e-09,5.5642735e-09,1.3464761e-08,1.0545349e-08,1.0543787e-08,1.469775e-08,2.3539803e-09,1.2650162e-09,8.864428e-10
33.5,80.625,1.1317561e-09,2.793266e-09,3.6106647e-09,5.5649556e-09,1.7060081e-08,1.2710294e-08,1.6939705e-08,1.551861e-08,4.0572843e-09,1.5959963e-09,7.9230633e-10
33.5,81.25,1.0856341e-09,2.7362796e-09,3.5479681e-09,6.08073e-09,2.3088639e-08,1.6033118e-08,2.5300809e-08,1.6411136e-08,5.784296e-09,1.9689037e-09,7.0983786e-10
34.0,72.5,8.656893e-09,1.4790642e-08,1.792089e-08,1.7510805e-08,1.4073111e-08,2.384004e-08,4.5776687e-08,3.523523e-08,2.0079169e-08,1.2938413e-08,4.636513e-09
34.0,73.125,8.400445e-09,1.1682287e-08,1.5458975e-08,1.871393e-08,1.2903382e-08,2.4784276e-08,4.7428095e-08,3.0768177e-08,1.8777374e-08,1.2181391e-08,4.4480353e-09
34.0,73.75,6.438078e-09,9.351832e-09,1.483066e-08,1.7859263e-08,1.2208001e-08,2.3859805e-08,3.9768505e-08,2.1252662e-08,1.332908e-08,9.966302e-09,3.9723695e-09
34.0,74.375,4.911125e-09,7.986665e-09,1.2996841e-08,1.5187956e-08,1.1801002e-08,2.2967045e-08,2.8853925e-08,1.2365314e-08,8.590201e-09,7.928652e-09,3.3903158e-09
34.0,75.0,3.74981e-09,7.084462e-09,9.8032675e-09,1.3388944e-08,1.0784304e-08,2.1634605e-08,2.2412884e-08,9.2586045e-09,5.169441e-09,5.866886e-09,2.729947e-09
34.0,75.625,2.9051719e-09,5.6524785e-09,7.2363506e-09,9.297916e-09,9.43856e-09,1.5818236e-08,1.215792e-08,5.614393e-09,2.9727616e-09,4.2615476e-09,2.1396014e-09
34.0,76.25,2.4063709e-09,4.753764e-09,5.4095866e-09,5.9723484e-09,8.621746e-09,1.085291e-08,7.1994135e-09,4.179322e-09,1.9104203e-09,3.2740646e-09,1.8684205e-09
34.0,76.875,2.1569841e-09,4.1367114e-09,4.6082045e-09,5.310297e-09,8.14385e-09,9.654923e-09,7.7237665e-09,4.4236264e-09,1.689346e-09,2.7305085e-09,1.852186e-09
34.0,77.5,1.8818875e-09,3.6510175e-09,4.3208335e-09,4.9218367e-09,7.41467e-09,7.960125e-09,8.748107e-09,6.3115495e-09,1.2975274e-09,2.0757254e-09,1.5658809e-09
34.0,78.125,1.5852126e-09,3.3237328e-09,3.957094e-09,4.709212e-09,8.313779e-09,6.715436e-09,9.917805e-09,1.3566861e-08,1.2701485e-09,1.6325944e-09,1.4162235e-09
34.0,78.75,1.3810274e-09,3.0449412e-09,3.8292662e-09,5.376872e-09,1.1447472e-08,9.102708e-09,1.1270069e-08,1.9447338e-08,1.7226369e-09,1.4816668e-09,1.2478192e-09
34.0,79.375,1.2692842e-09,2.826541e-09,3.802656e-09,6.4750867e-09,1.4252662e-08,1.1225089e-08,1.3061939e-08,2.0106638e-08,2.3993298e-09,1.4705536e-09,1.1018415e-09
34.0,80.0,1.1953603e-09,2.7106803e-09,3.738654e-09,6.6315353e-09,1.6822263e-08,1.4116434e-08,1.5348647e-08,1.9993998e-08,3.3231127e-09,1.5279027e-09,9.914477e-10
34.0,80.625,1.1312923e-09,2.7303502e-09,3.5794925e-09,6.683058e-09,2.1164118e-08,1.9245453e-08,2.5519874e-08,2.1638023e-08,5.189249e-09,1.8449532e-09,8.9307073e-10
34.0,81.25,1.1180825e-09,2.6691043e-09,3.5325067e-09,7.683108e-09,2.587398e-08,2.4888944e-08,3.2992475e-08,2.2517803e-08,7.4124027e-09,2.099771e-09,8.142175e-10
34.5,72.5,1.0642614e-08,1.4356311e-08,1.8807192e-08,1.6125492e-08,1.1173993e-08,1.9163235e-08,4.247399e-08,3.1237725e-08,1.5883794e-08,1.230269e-08,3.7564933e-09
34.5,73.125,6.925758e-09,1.1371381e-08,1.4862097e-08,1.6643542e-08,1.0993004e-08,2.0038472e-08,3.9545768e-08,2.2739714e-08,1.4761977e-08,1.0287823e-08,3.8246677e-09
34.5,73.75,5.190061e-09,8.8360395e-09,1.1407477e-08,1.5936545e-08,1.0016031e-08,1.8724677e-08,2.8360743e-08,1.5294155e-08,9.182816e-09,8.236794e-09,3.415577e-09
34.5,74.375,4.565399e-09,7.436562e-09,1.1403692e-08,1.4106612e-08,1.0127546e-08,1.8784279e-08,2.599688e-08,1.200976e-08,6.0212892e-09,7.0437283e-09,3.2824876e-09
34.5,75.0,3.401855e-09,5.851658e-09,8.664837e-09,1.0325433e-08,9.366739e-09,1.6683225e-08,1.7289787e-08,7.738846e-09,3.914311e-09,5.1621307e-09,2.66535e-09
34.5,75.625,2.787143e-09,4.831134e-09,6.321032e-09,7.167167e-09,8.52267e-09,1.362135e-08,1.1060336e-08,5.527188e-09,2.8729998e-09,4.1101385e-09,2.219349e-09
34.5,76.25,2.3983082e-09,4.3486392e-09,5.2718567e-09,5.4772196e-09,8.210419e-09,1.16175825e-08,9.624537e-09,5.3423976e-09,2.3720501e-09,3.448173e-09,2.1109752e-09
34.5,76.875,1.8623811e-09,3.728748e-09,4.6559085e-09,4.7789097e-09,7.902365e-09,7.942345e-09,1.0319743e-08,6.3570864e-09,2.229624e-09,2.7489258e-09,2.0425963e-09
34.5,77.5,1.6315198e-09,3.392137e-09,4.4420236e-09,4.922716e-09,8.57454e-09,6.383501e-09,1.1010343e-08,1.4548006e-08,1.8129446e-09,2.1745614e-09,1.7759892e-09
34.5,78.125,1.4490341e-09,3.1489529e-09,4.0574757e-09,5.0224873e-09,1.0374019e-08,7.644743e-09,1.1335443e-08,1.9536438e-08,1.6709472e-09,1.7798555e-09,1.4806574e-09
34.5,78.75,1.3458799e-09,2.9729794e-09,3.919878e-09,6.673766e-09,1.3647804e-08,1.2224518e-08,1.34612845e-08,2.471277e-08,2.0654158e-09,1.680231e-09,1.3515243e-09
34.5,79.375,1.3313151e-09,2.856664e-09,3.8854053e-09,7.970736e-09,1.629524e-08,1.6317381e-08,1.5136585e-08,2.647561e-08,3.0184248e-09,1.8091432e-09,1.2536095e-09
34.5,80.0,1.301454e-09,2.7003328e-09,3.798754e-09,7.767645e-09,1.9441448e-08,2.078469e-08,1.8875564e-08,2.604435e-08,4.359135e-09,1.8195573e-09,1.1552667e-09
34.5,80.625,1.2374519e-09,2.5820281e-09,3.6398637e-09,8.037584e-09,2.255098e-08,2.6813344e-08,2.9126378e-08,2.7121631e-08,6.42776e-09,1.8670665e-09,1.0534033e-09
34.5,81.25,1.2409267e-09,2.4886129e-09,3.6868275e-09,8.780444e-09,2.5753486e-08,3.2786648e-08,3.673666e-08,2.7817528e-08,9.037479e-09,2.140975e-09,1.0042261e-09
35.0,72.5,6.333853e-09,1.1188102e-08,1.3967308e-08,1.32339055e-08,9.9700275e-09,1.3352595e-08,2.9408834e-08,1.9919137e-08,1.40640966e-08,1.3726446e-08,2.942314e-09
35.0,73.125,5.540583e-09,8.612005e-09,1.0597784e-08,1.21478285e-08,9.83972e-09,1.323906e-08,2.8280768e-08,1.508741e-08,9.001402e-09,7.0731585e-09,3.036007e-09
35.0,73.75,4.1032733e-09,6.449227e-09,7.044777e-09,1.0683082e-08,7.959238e-09,1.2207056e-08,1.4565528e-08,9.528504e-09,5.9137637e-09,5.9922867e-09,2.6050315e-09
35.0,74.375,3.797023e-09,5.819919e-09,7.685018e-09,1.0631385e-08,7.890864e-09,1.2744234e-08,1.4976443e-08,8.546771e-09,4.1647588e-09,5.4484306e-09,2.6584757e-09
35.0,75.0,3.1358132e-09,5.2105578e-09,7.315462e-09,8.309341e-09,8.004609e-09,1.14224346e-08,1.3776468e-08,7.0578694e-09,3.080655e-09,4.555864e-09,2.4945697e-09
