lat,lon,ym,BC_AOD,SU_AOD,DU_AOD,DU_AOD_pm25,T2m,T850,T500,T250,QV2M,Q850,Q500,Q250,elevation
30.0,78.75,1989-10-01,0.0076777516,0.026322301,0.039659306,0.023791935,19.41930000000002,293.57623,263.35156,231.21097,0.0054996717,0.0038738109,0.00044959947,4.5832046e-05,1834.429
30.0,78.75,1989-11-01,0.006481705,0.031167667,0.044284467,0.025995238,14.551050000000032,288.08463,259.40088,223.60324,0.003683862,0.0031747282,0.0005829918,4.6947673e-05,1834.429
30.0,78.75,1989-12-01,0.0078479955,0.041228157,0.017449789,0.0107527245,10.75988000000001,283.88245,257.2013,223.78748,0.0034901663,0.0031101876,0.00063537917,4.4871493e-05,1834.429
30.0,78.75,1990-01-01,0.0064533264,0.015975961,0.03386554,0.021037973,12.631200000000035,286.25705,258.87302,227.862,0.0037102015,0.003207218,0.0007892013,5.478472e-05,1834.429
30.0,78.75,1990-02-01,0.008753341,0.06253864,0.0548028,0.03275646,11.337760000000005,283.82028,255.82225,223.75641,0.005080619,0.0046948986,0.00087993353,3.9993567e-05,1834.429
30.0,78.75,1990-03-01,0.009573536,0.061283175,0.088990815,0.051465563,14.022199999999998,287.3074,257.0115,227.80045,0.0053904527,0.004345999,0.00062259973,3.9081486e-05,1834.429
30.0,78.75,1990-04-01,0.0060792435,0.033023212,0.13476539,0.07787331,21.316160000000025,294.8162,261.27014,226.27875,0.0050488436,0.0039234674,0.00076061214,7.6959186e-05,1834.429
30.0,78.75,1990-05-01,0.011229634,0.08231678,0.16261874,0.09247921,26.736350000000016,299.0478,266.04526,234.63678,0.0076690214,0.0067556393,0.0016548103,6.3483516e-05,1834.429
30.0,78.75,1990-06-01,0.010320929,0.07410068,0.21581995,0.12024469,28.96395000000001,300.6728,269.626,238.41747,0.009680298,0.009071175,0.0026102164,0.00013816135,1834.429
30.0,78.75,1990-07-01,0.011372526,0.098083556,0.13461816,0.074590236,23.95464000000004,295.59595,271.89996,239.73677,0.017308533,0.015916355,0.005178864,0.00043100675,1834.429
30.0,78.75,1990-08-01,0.010522917,0.09420525,0.036940515,0.02099983,22.795680000000004,294.27158,271.50806,238.43488,0.017200166,0.015840081,0.0048504993,0.00044552088,1834.429
30.0,78.75,1990-09-01,0.011441782,0.112520136,0.028502738,0.016309962,21.548640000000034,293.0595,269.38535,236.40259,0.016144987,0.014952131,0.003588769,0.00019984257,1834.429
30.0,78.75,1990-10-01,0.0072377236,0.03767854,0.044878777,0.026709205,17.29925000000003,290.8215,263.18845,230.75743,0.008978311,0.0075174044,0.0003417827,4.101487e-05,1834.429
30.0,78.75,1990-11-01,0.007309423,0.02687508,0.021810446,0.01334052,14.826470000000027,288.77728,260.90222,227.93794,0.0052587553,0.004079172,0.00043061018,6.307104e-05,1834.429
30.0,78.75,1990-12-01,0.0084477905,0.042777803,0.026710216,0.01676776,11.157680000000028,284.70407,257.13483,222.96974,0.003976411,0.0033648047,0.00060229277,4.850307e-05,1834.429
30.0,78.75,1991-01-01,0.006294256,0.023175307,0.02998638,0.018331444,9.545560000000023,283.15396,254.74341,224.18082,0.0031791162,0.0027751361,0.000528634,3.9216542e-05,1834.429
30.0,78.75,1991-02-01,0.0083174715,0.064721346,0.05210185,0.03110092,12.560940000000016,285.61258,255.23688,222.54909,0.0041114283,0.0034548084,0.00073463767,5.0518953e-05,1834.429
30.0,78.75,1991-03-01,0.008958666,0.04172745,0.104632355,0.061567936,17.19174000000004,290.4388,259.22778,222.77673,0.0042653577,0.0035597696,0.00080776674,7.019261e-05,1834.429
30.0,78.75,1991-04-01,0.007944217,0.04005387,0.13215968,0.07643368,21.612330000000043,294.48367,260.72968,225.26497,0.0042203963,0.0036044228,0.00078688597,5.994025e-05,1834.429
30.0,78.75,1991-05-01,0.0060355114,0.033326343,0.21992575,0.12599939,27.37615,299.85913,264.8458,228.95155,0.004826401,0.004556396,0.0010941171,7.07295e-05,1834.429
30.0,78.75,1991-06-01,0.010389403,0.0791209,0.13356926,0.075514704,27.010400000000004,299.39325,269.76553,238.51402,0.010097544,0.008521808,0.0013898594,0.00010496722,1834.429
30.0,78.75,1991-07-01,0.011376822,0.27008668,0.16101417,0.08999021,26.753870000000006,298.51135,272.2648,239.7564,0.014356029,0.012936909,0.0037201873,0.00033274593,1834.429
30.0,78.75,1991-08-01,0.009484653,0.33153093,0.051382322,0.029090371,23.30680000000001,295.1837,271.658,239.19109,0.01677662,0.015291383,0.0049171173,0.00032437083,1834.429
30.0,78.75,1991-09-01,0.009412406,0.3563536,0.089551546,0.050226662,20.974820000000022,293.2356,268.62592,235.58081,0.014008367,0.012401718,0.0025355215,7.65146e-05,1834.429
30.0,78.75,1991-10-01,0.006457825,0.322195,0.01977568,0.011854105,17.37005000000005,291.51123,263.56204,231.84192,0.007354546,0.0056316364,0.0002588329,5.388154e-05,1834.429
30.0,78.75,1991-11-01,0.0076789604,0.31109616,0.011190946,0.006758949,13.277700000000038,286.8961,259.38675,226.03642,0.0043658647,0.0034669556,0.0004958534,5.6606073e-05,1834.429
30.0,78.75,1991-12-01,0.008891023,0.32112932,0.013946319,0.008261403,10.478080000000034,283.81586,257.4603,224.50249,0.0043426277,0.0040451055,0.00078230223,4.7086065e-05,1834.429
30.0,78.75,1992-01-01,0.0076582516,0.27115124,0.019187534,0.011459245,9.975099999999998,283.54092,257.09573,221.53772,0.0041290578,0.0035790992,0.0008817583,5.553526e-05,1834.429
30.0,78.75,1992-02-01,0.005605476,0.23551595,0.048381455,0.02803673,10.41927000000004,283.74493,255.55093,228.21475,0.0039058656,0.0033885501,0.0005682609,4.6902624e-05,1834.429
30.0,78.75,1992-03-01,0.0056110714,0.24184579,0.10265099,0.060576778,15.98257000000001,288.89023,258.59082,224.16597,0.004621408,0.0040406706,0.0010685128,9.115787e-05,1834.429
30.0,78.75,1992-04-01,0.006146281,0.20550624,0.11292251,0.06444213,22.12040000000001,294.60745,261.266,224.66434,0.0040537296,0.0039035324,0.000939194,8.186361e-05,1834.429
30.0,78.75,1992-05-01,0.0066086845,0.16861252,0.14163488,0.07997312,25.522970000000043,297.74234,263.26392,228.11946,0.0051553035,0.005046916,0.0009293632,5.382146e-05,1834.429
30.0,78.75,1992-06-01,0.008879289,0.19598663,0.13236167,0.07303773,28.65655000000004,300.89774,267.69177,235.79799,0.007343527,0.0068905433,0.0012460089,4.8617687e-05,1834.429
30.0,78.75,1992-07-01,0.009342145,0.19519284,0.10475925,0.058386076,24.74032,296.33304,270.3849,238.14308,0.014780243,0.013439586,0.0043941773,0.00024037238,1834.429
30.0,78.75,1992-08-01,0.010389447,0.19128965,0.027709434,0.01593455,23.07754,294.56714,271.83124,238.36134,0.01699292,0.015653796,0.005055358,0.00038321826,1834.429
30.0,78.75,1992-09-01,0.009939172,0.18584846,0.017077645,0.010455747,21.23034000000001,293.5285,269.56073,235.35536,0.014093097,0.0126076415,0.0027350988,0.00018478911,1834.429
30.0,78.75,1992-10-01,0.007822765,0.12273662,0.032891333,0.019700311,17.91476,291.9857,264.6224,231.06053,0.0075131916,0.0058181607,0.00041519792,6.7021225e-05,1834.429
30.0,78.75,1992-11-01,0.011982071,0.15348402,0.009251235,0.0058519235,14.281180000000006,287.86328,261.4836,226.4644,0.004918102,0.0041478234,0.0006144011,6.0024468e-05,1834.429
30.0,78.75,1992-12-01,0.007153636,0.11603323,0.016570609,0.010037381,11.640800000000011,285.2483,257.5467,221.85352,0.0033591983,0.0030659814,0.0006677048,4.4276556e-05,1834.429
30.0,78.75,1993-01-01,0.0064228387,0.11670156,0.023344176,0.0139568215,9.614070000000028,283.17728,256.00998,226.01805,0.0036501377,0.003209435,0.00058515044,4.090786e-05,1834.429
30.0,78.75,1993-02-01,0.0071960366,0.11559582,0.04192122,0.024395324,13.13190000000003,286.69867,258.40826,224.57466,0.003955775,0.00324771,0.00072866736,6.7197296e-05,1834.429
30.0,78.75,1993-03-01,0.007423735,0.12021592,0.11546497,0.06647765,14.15246000000002,287.14703,256.24072,224.27255,0.0049303933,0.0040631834,0.00067906064,4.7099427e-05,1834.429
30.0,78.75,1993-04-01,0.0073853517,0.090819746,0.08553293,0.04965269,21.42240000000004,294.8265,261.24692,224.53424,0.0056417836,0.004376643,0.0008742255,7.0389426e-05,1834.429
30.0,78.75,1993-05-01,0.008404166,0.08996511,0.1510165,0.08528066,27.164450000000045,300.073,265.6952,228.04051,0.005914797,0.0050409925,0.0011411617,9.107845e-05,1834.429
30.0,78.75,1993-06-01,0.010215139,0.11894394,0.13619223,0.07564434,27.322320000000047,299.56406,268.7349,237.09956,0.010716528,0.0094066635,0.0020765665,9.342541e-05,1834.429
30.0,78.75,1993-07-01,0.010824949,0.12928477,0.080821365,0.04496826,24.230800000000045,295.9371,271.69254,239.43307,0.016634751,0.015133479,0.004177866,0.00038802388,1834.429
30.0,78.75,1993-08-01,0.011507407,0.1276983,0.117633276,0.06555071,23.268520000000024,295.7144,271.52625,239.07912,0.016185137,0.0141663505,0.0027695464,0.00019613637,1834.429
30.0,78.75,1993-09-01,0.010135921,0.10463871,0.016604189,0.009937173,21.135550000000023,293.07196,268.85013,235.43575,0.01497771,0.013677193,0.0029985763,0.00014102404,1834.429
30.0,78.75,1993-10-01,0.0064859777,0.06194182,0.032425404,0.01936276,17.54934000000003,292.24664,263.97202,230.11925,0.007584916,0.0050588236,0.00032633587,7.6917706e-05,1834.429
30.0,78.75,1993-11-01,0.006549245,0.064041115,0.030026838,0.017883932,14.41082,288.87585,262.09125,227.19754,0.005093194,0.0036004796,0.0005017848,8.0452286e-05,1834.429
30.0,78.75,1993-12-01,0.0069623603,0.05753507,0.014525064,0.009215464,11.706380000000024,286.01328,259.1968,225.4903,0.003065102,0.0020731976,0.00038760473,5.646913e-05,1834.429
30.0,78.75,1994-01-01,0.008036865,0.09430539,0.025555313,0.015870098,10.819270000000015,284.44727,255.33443,222.93344,0.0041472907,0.0035733893,0.00075306435,4.7018475e-05,1834.429
30.0,78.75,1994-02-01,0.00773909,0.08931356,0.066798314,0.03967561,11.11456000000004,284.63745,254.31592,224.9723,0.003973969,0.0031335733,0.00050614093,3.489094e-05,1834.429
30.0,78.75,1994-03-01,0.0065291044,0.06279459,0.083837114,0.04884789,18.40676000000002,291.96994,259.79163,224.39067,0.004579148,0.003688209,0.0008352274,6.8239424e-05,1834.429
30.0,78.75,1994-04-01,0.009004739,0.09406206,0.13150527,0.07567345,20.2466,293.3974,259.46252,223.19919,0.005638479,0.0043743667,0.00088720856,5.6105364e-05,1834.429
30.0,78.75,1994-05-01,0.008478265,0.06556762,0.1582265,0.08994704,27.44620000000004,300.1675,264.5959,231.58044,0.0054671927,0.004971345,0.0011084375,6.691468e-05,1834.429
30.0,78.75,1994-06-01,0.011242204,0.10500237,0.16175751,0.08938147,28.70080000000001,300.90555,269.54642,238.0315,0.009198479,0.008434974,0.0026303555,0.00013685682,1834.429
30.0,78.75,1994-07-01,0.011816793,0.11099388,0.05800623,0.033068296,23.89053000000001,295.68848,272.30838,239.64728,0.017929655,0.016490353,0.0056584943,0.00057529035,1834.429
30.0,78.75,1994-08-01,0.010621622,0.07319229,0.029914647,0.01733271,23.090480000000014,294.9298,272.06396,239.45674,0.017935814,0.01652238,0.0059681577,0.0005827563,1834.429
30.0,78.75,1994-09-01,0.00850362,0.06951658,0.017767083,0.010815687,21.28890000000001,293.39053,269.06305,235.49556,0.014138147,0.012689314,0.0021111802,0.00020298426,1834.429
30.0,78.75,1994-10-01,0.0066222153,0.06256787,0.03627405,0.021537423,17.599199999999996,291.22736,262.81326,228.75797,0.008341266,0.0068520135,0.00043583653,6.149517e-05,1834.429
30.0,78.75,1994-11-01,0.008751878,0.05413788,0.026113594,0.015298957,14.552300000000002,287.99606,259.14453,223.12115,0.0052065016,0.0042769792,0.0005617119,4.9306247e-05,1834.429
30.0,78.75,1994-12-01,0.008182449,0.04313308,0.02477875,0.01502159,11.183100000000024,284.8496,257.4452,224.38069,0.0033691137,0.0030122327,0.0004517772,6.2510015e-05,1834.429
30.0,78.75,1995-01-01,0.008709233,0.06503499,0.023169573,0.01400517,8.262300000000039,281.8179,253.19772,225.92416,0.0033638978,0.0030696257,0.00045203272,3.297569e-05,1834.429
30.0,78.75,1995-02-01,0.008809345,0.058510885,0.04308433,0.024992375,11.325220000000002,284.78946,254.77199,225.2506,0.0043447483,0.0036057786,0.0006832745,3.8958835e-05,1834.429
30.0,78.75,1995-03-01,0.007918056,0.056430474,0.07199015,0.041540403,15.88354000000004,288.8817,256.99976,224.83101,0.004969478,0.003964358,0.00078323635,5.5580775e-05,1834.429
30.0,78.75,1995-04-01,0.0077764285,0.050649494,0.12707563,0.07387988,21.359860000000022,294.20276,260.39023,224.26682,0.005460137,0.0044808313,0.0010681466,7.707836e-05,1834.429
30.0,78.75,1995-05-01,0.009716934,0.06334174,0.15994467,0.09059271,27.73660000000001,300.01172,265.5324,233.04144,0.0049807513,0.004788061,0.00094931707,6.757786e-05,1834.429
30.0,78.75,1995-06-01,0.01029402,0.076892145,0.18293445,0.10137221,29.3947,301.47186,270.1307,238.38177,0.008845588,0.008296624,0.0014830714,0.00010233725,1834.429
30.0,78.75,1995-07-01,0.012262036,0.12650643,0.16738102,0.09226775,25.451440000000048,297.37964,271.5435,239.41902,0.016077766,0.014324311,0.004843859,0.00024057877,1834.429
30.0,78.75,1995-08-01,0.011750574,0.09687303,0.05056982,0.028652757,22.73602,294.57376,271.51184,239.043,0.017395316,0.016165724,0.0057516373,0.0005214202,1834.429
30.0,78.75,1995-09-01,0.011352037,0.09957533,0.03262917,0.01913213,21.19482000000005,293.55228,268.86148,236.2474,0.014646399,0.013082251,0.0026285474,0.0001576568,1834.429
30.0,78.75,1995-10-01,0.008785195,0.06239897,0.04724642,0.027984371,18.08343000000002,292.08444,264.1468,232.06526,0.009359308,0.007418031,0.0004255185,5.386711e-05,1834.429
30.0,78.75,1995-11-01,0.009626518,0.036457438,0.021893831,0.013313671,14.185820000000035,288.26352,260.93027,227.99657,0.0051217396,0.0039527845,0.0002989643,4.432785e-05,1834.429
30.0,78.75,1995-12-01,0.004916457,0.025554353,0.021044087,0.012935231,11.388850000000048,284.7008,256.83432,220.66785,0.0040354426,0.0034311083,0.00083614694,4.7598623e-05,1834.429
30.0,78.75,1996-01-01,0.0074661872,0.0453623,0.021484045,0.012825626,9.54928000000001,283.15027,255.5578,224.96031,0.0034734467,0.0029199494,0.0005005198,4.0126597e-05,1834.429
30.0,78.75,1996-02-01,0.009507788,0.0728981,0.053258706,0.032059852,12.294600000000004,285.48486,256.15488,221.83713,0.0046196682,0.0037897136,0.00069525966,4.6328747e-05,1834.429
30.0,78.75,1996-03-01,0.0071887737,0.04545374,0.083128884,0.048781514,16.99493000000001,290.3017,259.76144,223.51889,0.006020539,0.0048227706,0.001210719,7.31131e-05,1834.429
30.0,78.75,1996-04-01,0.010523342,0.052381348,0.117532335,0.067914896,22.432860000000005,295.7585,261.38287,226.1433,0.0049371654,0.0037448613,0.0009656427,5.947764e-05,1834.429
30.0,78.75,1996-05-01,0.008084957,0.05346907,0.17442338,0.09855136,25.84213,298.64145,264.1275,231.19974,0.0063645025,0.005201961,0.0010407069,7.4341246e-05,1834.429
30.0,78.75,1996-06-01,0.013400552,0.14284907,0.1291095,0.07201937,26.778740000000028,298.60547,269.04874,237.41565,0.012713871,0.011422961,0.0029298596,0.0001819377,1834.429
30.0,78.75,1996-07-01,0.013295055,0.14521575,0.08885082,0.0497777,24.38604000000004,296.13727,271.65787,239.66678,0.016786736,0.015247144,0.004667125,0.00037753774,1834.429
30.0,78.75,1996-08-01,0.013065663,0.10854693,0.046552557,0.026234142,22.26003000000003,294.02957,271.54556,238.58098,0.017276121,0.01604285,0.0057808775,0.0004932815,1834.429
30.0,78.75,1996-09-01,0.012068408,0.10476457,0.045352783,0.02615515,21.051780000000008,293.57343,268.75293,235.98752,0.01500656,0.01337421,0.0028475448,0.00022370482,1834.429
30.0,78.75,1996-10-01,0.008773431,0.063513905,0.03793483,0.02306148,17.32507000000004,290.69696,263.9815,232.13683,0.00946229,0.008008551,0.00054264575,6.8857276e-05,1834.429
30.0,78.75,1996-11-01,0.008475107,0.024994336,0.020689076,0.01267426,13.777430000000038,287.75668,261.32324,227.70354,0.005123869,0.0037011653,0.00044173005,5.5790282e-05,1834.429
30.0,78.75,1996-12-01,0.0062479773,0.024242206,0.0091761835,0.0057299696,11.091120000000046,285.1584,259.10074,227.15047,0.0033778653,0.002508207,0.00035698916,4.5201014e-05,1834.429
30.0,78.75,1997-01-01,0.009032253,0.050956555,0.017630557,0.010610509,8.761040000000037,282.11722,255.04477,223.69589,0.0032774797,0.0027492116,0.0004042329,4.039586e-05,1834.429
30.0,78.75,1997-02-01,0.007250796,0.042023208,0.06187513,0.035680108,11.092200000000048,285.03546,255.54744,229.20741,0.003307569,0.0025687148,0.0003573631,4.2350588e-05,1834.429
30.0,78.75,1997-03-01,0.007969754,0.050783854,0.08222253,0.048566956,16.32385000000005,289.16974,258.58923,222.33414,0.0047938293,0.0040037055,0.0009990553,7.036084e-05,1834.429
30.0,78.75,1997-04-01,0.00822169,0.06140975,0.13695695,0.07895367,19.63638000000003,292.51535,259.93396,223.88911,0.006698963,0.0053211227,0.0008222938,6.712958e-05,1834.429
30.0,78.75,1997-05-01,0.010193761,0.06313984,0.12625739,0.07212323,23.12970000000001,296.3283,262.37164,229.74521,0.0070349416,0.0053890347,0.0009931056,6.361953e-05,1834.429
30.0,78.75,1997-06-01,0.010595175,0.10772609,0.18012151,0.09946095,25.57955000000004,297.85593,268.09747,236.18242,0.012337402,0.010579511,0.0021448047,0.00014434694,1834.429
30.0,78.75,1997-07-01,0.013992206,0.14822647,0.16509339,0.09085424,24.43900000000002,296.47186,272.58447,239.9056,0.017130641,0.015391837,0.0042637186,0.0004012686,1834.429
30.0,78.75,1997-08-01,0.011435803,0.099935316,0.0572253,0.03219015,22.62127000000004,294.26657,271.33005,238.61621,0.016971268,0.01561235,0.0043373653,0.00034553453,1834.429
30.0,78.75,1997-09-01,0.0128138345,0.10698333,0.047804702,0.027376745,21.018820000000005,293.5033,268.54233,235.32347,0.014001441,0.012212033,0.0025263552,0.00016671464,1834.429
30.0,78.75,1997-10-01,0.009382147,0.101460576,0.04065348,0.023812663,16.055080000000032,289.1737,260.44455,225.07924,0.0087890765,0.0076657934,0.0013194378,6.115221e-05,1834.429
30.0,78.75,1997-11-01,0.008639859,0.06974099,0.01968462,0.011614784,13.58978000000002,286.74966,258.68234,223.77797,0.006306061,0.005560191,0.0007528555,5.7324283e-05,1834.429
30.0,78.75,1997-12-01,0.0074106264,0.044267654,0.015327298,0.009373356,9.107450000000028,282.0093,256.30206,223.15735,0.004888654,0.0046437,0.000613791,4.6922414e-05,1834.429
30.0,78.75,1998-01-01,0.0068382416,0.03466581,0.019185875,0.011519046,9.15237000000002,282.54465,256.2814,223.89397,0.0038316376,0.00322161,0.00061737624,5.703089e-05,1834.429
30.0,78.75,1998-02-01,0.008477036,0.07272172,0.050144065,0.029490374,11.245660000000044,284.0752,256.58698,224.53912,0.004677275,0.004088464,0.0005009562,4.8893628e-05,1834.429
30.0,78.75,1998-03-01,0.008206558,0.059438232,0.06824248,0.039942574,14.550040000000024,287.57233,258.28186,223.96812,0.005067475,0.0039422396,0.00074864697,6.308078e-05,1834.429
30.0,78.75,1998-04-01,0.010310247,0.057349637,0.13593182,0.07893918,21.800130000000024,295.27393,262.75128,226.565,0.0062849503,0.0046880175,0.0008313258,7.87177e-05,1834.429
30.0,78.75,1998-05-01,0.010273198,0.061990403,0.1376386,0.07866943,26.465360000000032,299.80237,266.28955,230.72908,0.006952341,0.005198505,0.00097105704,7.369342e-05,1834.429
30.0,78.75,1998-06-01,0.01101114,0.08090333,0.09964648,0.05614217,27.41238000000004,299.45706,270.01276,238.77055,0.010709742,0.009509732,0.0023054911,0.00025086864,1834.429
30.0,78.75,1998-07-01,0.013531686,0.13495,0.12964758,0.071132705,23.94738000000001,295.3663,272.68488,240.37915,0.018168883,0.016791373,0.0042063915,0.00038244826,1834.429
30.0,78.75,1998-08-01,0.013855932,0.12211501,0.03015868,0.017179858,22.93282000000005,294.36975,272.39822,240.01665,0.017915966,0.016630601,0.005424842,0.00045015806,1834.429
30.0,78.75,1998-09-01,0.012930461,0.13015592,0.021903662,0.012701666,22.00894,293.88928,269.55652,237.03679,0.015913507,0.014648538,0.0035536387,0.00028138212,1834.429
30.0,78.75,1998-10-01,0.008144364,0.06836739,0.018137095,0.010959856,18.585170000000005,291.68732,266.20575,234.54706,0.011112675,0.009870306,0.0009799821,9.987606e-05,1834.429
30.0,78.75,1998-11-01,0.008735851,0.06900219,0.0066037225,0.0042537064,14.771600000000037,288.99377,261.9486,229.84874,0.0069112414,0.0055980436,0.00035741914,4.474118e-05,1834.429
30.0,78.75,1998-12-01,0.00965702,0.033415414,0.0134558445,0.008445356,10.898979999999996,285.34857,260.54718,225.3993,0.0043769865,0.0031675855,0.0004455836,5.6766625e-05,1834.429
30.0,78.75,1999-01-01,0.01118246,0.088286996,0.0243633,0.014940793,9.045920000000024,282.5497,255.47565,227.09016,0.0043955618,0.003807679,0.00058326457,3.5300967e-05,1834.429
30.0,78.75,1999-02-01,0.008555554,0.05391166,0.03674914,0.022003362,13.386380000000033,286.74448,256.97552,221.6238,0.0048666485,0.0039404617,0.00068668544,4.7273737e-05,1834.429
30.0,78.75,1999-03-01,0.008100131,0.036411587,0.08877835,0.050582778,17.87420000000003,291.74933,259.51898,229.05298,0.00393187,0.0029302372,0.0005307435,5.2771582e-05,1834.429
30.0,78.75,1999-04-01,0.027012598,0.035823055,0.11576649,0.06633178,24.199760000000023,298.3545,263.45593,231.79527,0.0026907162,0.0021989949,0.00040018337,6.1479426e-05,1834.429
30.0,78.75,1999-05-01,0.021513801,0.083967134,0.18234362,0.1018476,27.493130000000008,299.8907,265.06924,235.22969,0.0053854105,0.0052853203,0.001381514,6.078542e-05,1834.429
30.0,78.75,1999-06-01,0.016119791,0.12738603,0.22121838,0.12234032,27.36474000000004,299.2914,268.43033,238.32999,0.010575654,0.0091869,0.0020625072,6.547601e-05,1834.429
30.0,78.75,1999-07-01,0.012971037,0.1230635,0.16706789,0.09180257,25.474360000000047,297.1262,272.16714,239.4296,0.015757147,0.01423966,0.004043169,0.00026704857,1834.429
30.0,78.75,1999-08-01,0.013852268,0.14198941,0.097945124,0.054233585,23.691900000000032,295.78186,271.39053,238.47531,0.015646849,0.014050502,0.004033612,0.00027481743,1834.429
30.0,78.75,1999-09-01,0.015985956,0.18918431,0.0319205,0.018010678,22.157650000000046,293.99524,269.5315,235.90247,0.015197552,0.01416694,0.0041167126,0.00021271572,1834.429
30.0,78.75,1999-10-01,0.009252517,0.06893384,0.022845492,0.013608436,18.46210000000002,292.59198,263.94266,232.26964,0.007902452,0.0061732456,0.000733934,5.5985463e-05,1834.429
30.0,78.75,1999-11-01,0.006610668,0.032798223,0.029561155,0.017542161,15.120480000000043,289.3458,261.0331,226.5198,0.003832943,0.002802186,0.00043358436,5.764558e-05,1834.429
30.0,78.75,1999-12-01,0.009846212,0.031785835,0.012961249,0.008058982,11.415549999999996,285.2215,259.02298,226.75293,0.0025549657,0.0021493004,0.00047690855,5.8823916e-05,1834.429
30.0,78.75,2000-01-01,0.0087600015,0.05287182,0.032947913,0.019595737,10.282219999999995,284.0558,255.93713,226.4347,0.0033515347,0.0028260248,0.0005952974,3.7843245e-05,1834.429
30.0,78.75,2000-02-01,0.00994664,0.086576685,0.04122654,0.024253817,9.79006000000004,283.1975,253.1903,229.97131,0.0035669268,0.0030949586,0.00041342917,2.7858328e-05,1834.429
30.0,78.75,2000-03-01,0.009250077,0.061201554,0.14559719,0.084591314,15.822260000000028,289.71555,256.5511,228.12923,0.0033880991,0.002513047,0.00044362625,4.178145e-05,1834.429
30.0,78.75,2000-04-01,0.008534119,0.051239967,0.17231217,0.099857345,24.09620000000001,297.9063,261.8942,227.2806,0.0033997574,0.0029245962,0.00075333304,5.786742e-05,1834.429
30.0,78.75,2000-05-01,0.014958192,0.11388208,0.35565397,0.19729072,27.736320000000035,300.2071,267.0453,233.56216,0.00806455,0.0073068887,0.0013748093,6.571223e-05,1834.429
30.0,78.75,2000-06-01,0.01431464,0.1466577,0.4877718,0.2698906,26.086360000000013,298.0395,269.86252,238.51674,0.013324317,0.011903753,0.0032120426,0.00014832887,1834.429
30.0,78.75,2000-07-01,0.01567258,0.14844573,0.1462814,0.08114432,24.0471,295.74902,271.8287,239.53058,0.016840404,0.015412342,0.0052466798,0.0004162391,1834.429
30.0,78.75,2000-08-01,0.017145751,0.184029,0.11180776,0.06120315,23.27764000000002,295.12607,271.6646,238.64815,0.016992282,0.01563798,0.003798354,0.00030229025,1834.429
30.0,78.75,2000-09-01,0.013423663,0.12781224,0.10038115,0.056782845,21.423640000000034,294.3514,267.58243,236.06898,0.013335357,0.011600644,0.0018578825,6.1445244e-05,1834.429
30.0,78.75,2000-10-01,0.02532129,0.10309143,0.09463287,0.055623267,19.224850000000004,293.6539,265.81116,232.21483,0.0067730765,0.005153004,0.0002529483,6.225281e-05,1834.429
30.0,78.75,2000-11-01,0.030082306,0.122536,0.059713196,0.036192253,15.33996000000002,289.10266,260.55777,227.4744,0.004625178,0.0040110773,0.0007288723,6.3062114e-05,1834.429
30.0,78.75,2000-12-01,0.01978449,0.04616278,0.039301377,0.02377972,12.12026000000003,286.20575,259.8544,225.90094,0.0024812487,0.0022916503,0.0003867856,5.309153e-05,1834.429
30.0,78.75,2001-01-01,0.021736318,0.0802245,0.031131305,0.0186499,10.232100000000004,283.9812,256.41382,228.31831,0.0028427078,0.002443707,0.00039208145,3.8358707e-05,1834.429
30.0,78.75,2001-02-01,0.012624669,0.08516991,0.06392163,0.03723544,13.275540000000037,286.88745,256.8776,225.64594,0.0030160216,0.0027081154,0.00045791795,4.9438742e-05,1834.429
30.0,78.75,2001-03-01,0.011779939,0.07951712,0.09900054,0.05748473,17.10510000000005,290.5967,256.75372,222.2793,0.003011517,0.0027689429,0.0005033222,3.9558552e-05,1834.429
30.0,78.75,2001-04-01,0.009546512,0.08261699,0.16402929,0.09437592,21.75268,295.15582,260.74728,225.26906,0.0055306824,0.004571228,0.001102134,4.8836675e-05,1834.429
30.0,78.75,2001-05-01,0.019646699,0.09413205,0.2251792,0.12652831,26.07580000000001,299.1403,266.1014,234.26685,0.008507348,0.007117377,0.0015267392,5.9617494e-05,1834.429
30.0,78.75,2001-06-01,0.01468837,0.14218684,0.21531795,0.11873582,24.400080000000003,296.6341,269.9276,238.47438,0.015215787,0.01335828,0.0035569153,0.00011667593,1834.429
30.0,78.75,2001-07-01,0.012623356,0.119873606,0.09212509,0.051954906,23.736170000000016,295.3574,272.3945,239.98627,0.018119385,0.016689882,0.0057180207,0.00047072666,1834.429
30.0,78.75,2001-08-01,0.014275143,0.13818306,0.08821861,0.05017104,22.98168000000004,294.7167,271.8515,239.11003,0.01730653,0.015779275,0.003614824,0.00027536854,1834.429
30.0,78.75,2001-09-01,0.011903947,0.0909,0.08098335,0.046853956,21.33288000000005,294.585,267.6669,236.2846,0.013096239,0.011209573,0.001060866,5.428015e-05,1834.429
30.0,78.75,2001-10-01,0.02872032,0.108705744,0.08834735,0.052882988,18.52886000000001,292.7929,265.08768,231.87744,0.008726555,0.006771952,0.0005505021,5.977285e-05,1834.429
30.0,78.75,2001-11-01,0.027281879,0.095657334,0.05589161,0.03382636,14.867940000000033,288.9967,261.96683,227.71031,0.0047598504,0.0036493975,0.00028094297,4.5506655e-05,1834.429
