lat,lon,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12
29.0,72.5,180.0,263.42266986363796,243.53578988670827,180.0,292.7804253231088,198.9982744760509,313.3128229198954,69.33412122530912,340.47262289172437,268.17412202352926,157.61886172967326,218.14318384778386
29.0,73.125,325.1874574134324,302.4100168067866,180.0,180.0,173.50720398597568,206.6852009995877,158.2200642723876,64.46812346168407,353.7804703315388,279.19428978741115,198.70281168493108,220.82394317668135
29.0,73.75,325.1874574134324,302.4100168067866,180.0,180.0,287.78658167147955,206.99303235429437,154.10420589775595,68.64465820215455,43.67621951442739,309.7865893966882,206.72983988745708,198.32050929970939
29.0,74.375,180.0,253.9249719811744,180.0,180.0,180.0,200.52116993921098,154.0378797316832,126.13334523188766,27.79598324059474,313.2781217829115,209.78624970643716,197.66849172525568
29.0,75.0,180.0,214.53947609463597,180.0,180.0,180.0,216.66379970779886,149.68769989926432,150.43923793217454,91.5172227939037,330.3404257782493,223.94314038457742,210.1887289929236
29.0,75.625,274.0874658278753,227.05880682722147,225.55892820684969,180.0,180.0,203.18856418698275,154.48459932278888,153.59828717647682,164.72295701774,342.9046152459783,237.01419070625485,229.61499054778608
29.0,76.25,255.83850591742618,255.21911103911992,39.12143083266056,180.0,180.0,181.5789359422424,197.47150251769972,163.69488773507015,160.6882952620115,346.27653040742433,245.58578630035663,235.20933458184695
29.0,76.875,216.99822635167044,257.70056566444697,180.0,180.0,180.0,132.4147997717357,222.42187913173686,169.96043649626876,162.10813213919963,350.9016054255869,237.6354788935052,189.48771293605822
29.0,77.5,150.81678980275387,233.12833542271522,180.0,180.0,180.0,137.4899695238984,213.0791249505558,175.16040040749982,161.29066241794695,358.4673910423343,192.808107586886,190.48971224367833
29.0,78.125,248.57054116764735,225.43806135841731,66.25050636215792,180.0,77.68150192002989,128.58527854293555,189.88431648172707,180.51853853976795,124.88606957012294,353.7010630687049,231.38822482201502,208.56181141472123
29.0,78.75,262.3589002791128,249.85508958866922,180.0,180.0,16.845345611975997,317.7658150158551,179.58962992362643,183.9467446352369,124.8911237354145,352.15174129215063,18.074896648116077,219.8840694281528
29.0,79.375,263.5592859110626,249.72951964697802,180.0,180.0,335.55638963663534,299.2551955425961,188.76323696764013,178.5875256603407,151.051395181615,286.6729285050104,308.3760983213253,180.0
29.0,80.0,252.61621738560743,241.4927127465292,0.9347763153390375,180.0,325.86019792129366,302.83785591971315,244.5712337724649,160.8121943105776,152.75143711643517,307.05839717997196,324.5189457114678,177.13946509702953
29.0,80.625,180.0,244.9095499548887,121.36373523740158,180.0,322.62781341837797,310.3143116514473,309.33473525545725,334.44481460708596,51.35951126562084,10.869013715424122,17.657341382734014,221.70290687634824
29.0,81.25,328.4936870662137,252.5193755748286,253.4098515916064,2.2317454847495726,333.2858951014597,0.15201328669282552,185.19505837095602,150.32794716111013,141.72025883955789,328.67777711656385,295.7575545795399,232.92827036984056
29.5,72.5,180.0,253.1423416145791,238.36108449466238,180.0,128.06253853643702,219.73947215676318,246.87330816293027,87.00397463807548,332.73201212329417,273.24247240245586,122.11270464947893,206.18224960868446
29.5,73.125,330.0043518799698,291.2544049723799,258.3981502877036,180.0,128.24015204791093,217.05037436931227,206.55208327262648,64.16343346428914,353.5286468571283,341.0928110322815,212.76175384285415,220.69774221542818
29.5,73.75,341.3449547635464,358.4494444530578,358.01487914442265,180.0,131.40852533419505,195.07071560347512,189.2356742463914,72.50430406897627,63.74860934924586,1.2155050605546476,212.72300977573948,201.7538594060068
29.5,74.375,340.3835387218554,16.684184010914922,180.0,180.0,180.0,189.1879806091969,183.8577511583859,131.96846992745694,30.243696138508707,335.2205910810495,216.3822039249505,188.85747232316348
29.5,75.0,330.1595449322253,295.4289448246685,180.0,180.0,180.0,195.10811658324448,180.05920908022637,190.25361935693846,90.70497800943254,333.3876864315639,226.3979621791887,200.87125256598574
