lat,lon,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11
32.5,73.75,3.5351448,4.166395,4.9061303,4.7374673,5.640367,4.1879168,3.5524256,2.8999133,2.70085,3.6621554,4.184317
32.5,74.375,2.5791373,3.2289202,4.125991,4.3104815,4.742717,4.0311785,3.3057177,2.981976,2.2982132,2.8096478,2.5131338
32.5,75.0,2.5782394,3.627484,4.3737226,4.5108886,4.5963426,4.0911884,2.9590223,2.8969283,2.1540158,3.1247232,2.3941314
32.5,75.625,2.2999823,3.7992074,4.307521,3.9380045,4.1432176,3.8994079,2.3462608,2.6421165,1.8699418,2.7418475,2.1107004
32.5,76.25,2.6361876,4.091873,4.0567493,3.2301595,3.3480282,2.939561,1.8891429,2.1036131,1.9337276,2.0533867,1.8816233
32.5,76.875,3.374823,4.411041,4.3664455,3.2973468,3.2005987,2.0752866,2.1759608,2.3846977,2.7068152,2.0930007,2.3299632
32.5,77.5,2.7398844,4.0805416,4.2209063,2.8039224,2.6068015,1.8200784,2.0857391,2.3269703,2.3481646,1.9692843,2.213272
32.5,78.125,2.213336,3.6462913,3.4468071,2.2390788,2.374285,2.0787494,2.055261,2.0689294,1.9475216,1.8587437,2.12294
32.5,78.75,2.3097794,3.8569593,3.544369,2.676139,2.492898,2.2450132,2.3142626,2.1809192,2.134281,1.9993765,2.338272
32.5,79.375,2.568986,4.60206,4.0101576,3.3489583,2.9036765,2.7739196,2.6199896,2.588634,2.2658484,2.396617,2.8155262
32.5,80.0,2.8511808,4.9104347,4.4152107,3.837679,3.0787175,3.079844,2.7190793,2.7829382,2.3525426,2.6519172,3.0537302
32.5,80.625,3.7160923,5.7793565,5.3230987,4.723193,3.6438005,3.6132424,3.184797,3.2152247,2.8299515,3.2857141,3.949112
32.5,81.25,4.510479,6.607936,6.075414,5.2121253,4.094122,4.005837,3.6350713,3.5296464,3.2981646,3.9275205,4.6715403
33.0,72.5,2.7458146,4.292843,4.063089,4.7154946,5.2231464,3.8937438,4.596166,3.9676268,3.0507116,3.1092556,3.3162913
33.0,73.125,3.7649047,4.7629566,4.98609,5.324837,5.9769187,4.4325457,3.6009939,3.1144655,2.4013262,3.9615583,4.590453
33.0,73.75,2.9639187,4.455946,4.785218,4.8219886,5.2561526,4.7297626,3.2681673,2.8535933,2.2837927,3.6743388,3.524836
33.0,74.375,2.904002,4.5473385,4.6904125,4.767627,5.0370717,4.8207455,2.9032714,2.631398,2.5232623,3.7796342,3.1803293
33.0,75.0,2.6229253,4.221722,4.274901,4.1019692,4.3627396,4.2081804,2.357058,2.298658,2.1297727,3.4286704,2.901537
33.0,75.625,2.5062418,4.0735207,3.8323605,3.450765,3.5206277,3.3786883,1.885402,2.0349388,1.9489783,2.7135587,2.4270577
33.0,76.25,3.2659285,4.33268,4.1149573,3.106966,3.0048137,2.3201435,2.1237462,2.0396876,2.4845903,2.2971258,2.4660716
33.0,76.875,2.9005604,4.153026,4.2474465,3.0071776,2.5632813,1.8228534,1.9870275,2.3021703,2.4620967,1.9949899,2.2686105
33.0,77.5,2.3523939,3.8686614,3.9755528,2.8884764,2.0340397,1.8968036,1.5239714,2.1828723,2.018298,1.7625837,1.9815257
33.0,78.125,2.3808243,3.783473,3.6589339,2.5633461,2.2359676,2.368516,2.1949565,2.224707,2.0634885,2.2190125,2.4509184
33.0,78.75,2.5445797,3.8103707,3.6427026,2.6878417,2.4895983,2.3509133,2.5497007,2.3177323,2.0980587,2.4389558,2.6753814
33.0,79.375,2.6616962,4.190607,3.8134434,3.0903971,2.730313,2.588796,2.6640687,2.5545487,2.1636512,2.5861015,2.9393055
33.0,80.0,3.0986686,4.907909,4.6144767,3.8773599,3.1556296,3.2394142,2.965291,2.8837447,2.5693884,3.0002587,3.348404
33.0,80.625,3.8409743,5.7602124,5.698414,4.756494,3.7256427,3.7748635,3.3229177,3.1458101,2.887341,3.7188668,4.31612
33.0,81.25,4.029632,6.0015917,6.0504804,4.9506345,3.770092,3.7466733,3.5799742,3.3061552,3.0664914,4.054001,4.744343
33.5,72.5,2.678676,4.1440854,3.9038858,4.6226234,4.5577526,3.8161802,4.4325604,3.9538684,3.1327837,3.2654426,3.1476307
33.5,73.125,3.2324104,4.9950757,5.032855,5.1644692,5.200583,4.962038,3.8344278,3.3492894,3.263529,4.4408617,4.073884
33.5,73.75,4.0071554,6.7477193,5.8559713,5.5815916,6.220744,5.8839946,3.1769373,2.8687341,3.3881059,5.2934637,5.1586494
33.5,74.375,3.469085,5.7642198,4.822768,4.682926,5.021242,4.702484,2.710172,2.3470528,2.8508825,4.230176,4.253637
33.5,75.0,2.945616,4.1340675,3.84326,3.4265623,3.4649165,3.206439,2.2364447,2.1009748,2.1534216,2.8118293,2.869522
33.5,75.625,3.1644135,3.9652064,3.7752001,3.2972329,3.1480377,2.7531676,2.2168663,1.9308718,2.5684118,2.6008604,2.8534412
33.5,76.25,2.9344645,4.149036,4.275893,3.3059406,2.6027691,2.025718,2.1026871,1.9745257,2.5142615,2.2082508,2.4648995
