lat,lon,2014-01,2014-02,2014-03,2014-04,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12
30.5,73.125,3.9251593e-09,2.0007453e-08,2.1319083e-08,1.9642972e-08,9.328069e-08,6.82689e-08,6.6785546e-08,3.696279e-08,3.4715708e-08,2.7910453e-08,2.4774518e-08
30.5,73.75,3.6065646e-09,2.0369757e-08,2.0575117e-08,1.7850315e-08,8.056862e-08,6.120899e-08,5.8455043e-08,3.5294033e-08,3.457723e-08,2.8795451e-08,2.4587573e-08
30.5,74.375,3.2994634e-09,1.9946713e-08,2.002584e-08,1.6587665e-08,7.1172444e-08,5.3967714e-08,4.9970104e-08,3.0251538e-08,3.356282e-08,2.779913e-08,2.4095154e-08
30.5,75.0,3.0240113e-09,1.9659053e-08,1.9491763e-08,1.6575893e-08,6.5899805e-08,4.860903e-08,4.2642156e-08,2.568839e-08,3.211725e-08,2.6776979e-08,2.3013502e-08
30.5,75.625,2.8044893e-09,1.9506258e-08,1.8818502e-08,1.6200746e-08,6.2753436e-08,4.664276e-08,3.7996752e-08,2.3630157e-08,3.015814e-08,2.6198661e-08,2.1135953e-08
30.5,76.25,2.8041043e-09,1.7551884e-08,1.7744652e-08,1.5045527e-08,5.7400758e-08,4.7958963e-08,3.4983128e-08,2.3701114e-08,2.5774494e-08,2.3003789e-08,1.6742154e-08
30.5,76.875,2.5286007e-09,1.5306016e-08,1.5345934e-08,1.4027296e-08,4.90539e-08,4.7913677e-08,3.184493e-08,2.3634039e-08,1.893826e-08,1.6815951e-08,1.0389539e-08
30.5,77.5,1.8601917e-09,1.147935e-08,1.1161143e-08,1.0692959e-08,4.2492744e-08,4.3486725e-08,2.9550362e-08,1.7033127e-08,1.4000923e-08,8.347919e-09,5.6061693e-09
30.5,78.125,1.4343244e-09,8.525786e-09,8.739716e-09,8.030399e-09,3.685697e-08,3.1631537e-08,2.3272795e-08,1.1545103e-08,1.2033891e-08,6.06348e-09,3.5764265e-09
30.5,78.75,1.0187624e-09,5.611093e-09,7.6900415e-09,7.132371e-09,3.0831448e-08,2.492039e-08,1.5159985e-08,6.9332864e-09,9.056763e-09,3.745936e-09,1.9739042e-09
30.5,79.375,8.7671803e-10,3.527116e-09,5.4159384e-09,6.472237e-09,2.3540148e-08,1.6728043e-08,9.1155865e-09,3.94773e-09,6.052526e-09,2.7818525e-09,1.542283e-09
30.5,80.0,7.9480483e-10,2.783062e-09,4.4332804e-09,5.4004206e-09,1.4837375e-08,8.1941565e-09,4.9822266e-09,1.8772668e-09,3.6164516e-09,2.142997e-09,1.2081244e-09
30.5,80.625,7.712809e-10,2.5578362e-09,4.105393e-09,4.8509263e-09,1.3628111e-08,6.7894796e-09,3.23034e-09,1.573369e-09,3.0716094e-09,1.9159756e-09,1.1648115e-09
30.5,81.25,7.524767e-10,2.226516e-09,3.9191006e-09,4.328308e-09,1.23054935e-08,7.124108e-09,2.820893e-09,1.3697352e-09,2.2440938e-09,1.5962087e-09,1.0514437e-09
31.0,72.5,5.574058e-09,1.9795932e-08,2.2809187e-08,1.9303283e-08,7.487785e-08,6.686441e-08,6.02948e-08,2.7863006e-08,3.057334e-08,2.4480263e-08,2.3606258e-08
31.0,73.125,4.386566e-09,2.0290697e-08,2.0603283e-08,1.790889e-08,6.901658e-08,6.283364e-08,5.713563e-08,2.7866115e-08,3.1186868e-08,2.5024747e-08,2.255981e-08
31.0,73.75,4.0329193e-09,2.059343e-08,1.9956543e-08,1.6469e-08,6.491076e-08,5.990208e-08,5.320861e-08,2.7123239e-08,3.1165744e-08,2.5832984e-08,2.242415e-08
31.0,74.375,3.73462e-09,1.9985626e-08,1.9734626e-08,1.5200877e-08,6.102491e-08,5.6665453e-08,4.8894318e-08,2.5633215e-08,3.0525694e-08,2.4582429e-08,2.2296586e-08
31.0,75.0,3.3857115e-09,1.917085e-08,1.903238e-08,1.5438717e-08,5.916263e-08,5.3023072e-08,4.412047e-08,2.4415097e-08,2.9392051e-08,2.3143851e-08,2.1250726e-08
31.0,75.625,3.0786211e-09,1.8576495e-08,1.8071542e-08,1.6012452e-08,5.7245657e-08,5.1092126e-08,4.0719428e-08,2.4443072e-08,2.6552316e-08,2.2149349e-08,1.843e-08
31.0,76.25,2.826893e-09,1.5790777e-08,1.6053697e-08,1.4584674e-08,5.190765e-08,4.9597535e-08,3.711771e-08,2.4483173e-08,2.1657122e-08,1.8255983e-08,1.2855091e-08
31.0,76.875,2.1986155e-09,1.3595711e-08,1.2966461e-08,1.2249742e-08,4.361318e-08,4.660412e-08,3.3206767e-08,2.146747e-08,1.6968208e-08,1.1860963e-08,7.3610686e-09
31.0,77.5,1.3480765e-09,9.114777e-09,8.968637e-09,8.48551e-09,3.6904506e-08,3.7869803e-08,2.733055e-08,1.37528104e-08,1.1050705e-08,5.000447e-09,3.781833e-09
31.0,78.125,1.0165621e-09,5.787212e-09,6.500694e-09,6.024008e-09,2.9539615e-08,2.0680869e-08,1.6840145e-08,6.6852985e-09,7.786965e-09,3.7648684e-09,2.1454174e-09
31.0,78.75,7.882954e-10,3.2123313e-09,5.117052e-09,4.7749324e-09,1.7446867e-08,8.248387e-09,5.60303e-09,1.9743955e-09,4.4635358e-09,2.63888e-09,1.4984108e-09
31.0,79.375,7.2685313e-10,2.6902731e-09,4.0714556e-09,4.1762727e-09,1.1355739e-08,5.5559566e-09,3.1578427e-09,1.2692745e-09,3.232168e-09,2.1700923e-09,1.2709015e-09
