lat,lon,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
29.0,72.5,180.0,241.25440967391154,271.6882891536314,90.95350573993107,180.0,19.693016880054667,15.381683268547143,16.08598478047283,16.066427454120287,180.0,180.0,215.20034945224933
29.0,73.125,180.0,236.0061481496624,267.55370540658447,214.81835529935017,180.0,176.3749415093751,1.433445259740612,29.59446826863522,41.9284527329564,180.0,180.0,220.2997173712364
29.0,73.75,180.0,213.8801644934567,247.30149862645777,202.83018925103028,180.0,172.7785769673033,0.6508763165438018,40.875465890458734,50.50003401111309,1.5898420825278654,180.0,219.65089059739006
29.0,74.375,278.2097300123823,180.0,224.74110461222887,281.73442506882276,180.0,150.79661950931856,2.360442053929816,39.52032956350006,72.52120358675522,339.89144438491024,180.0,228.21596735665045
29.0,75.0,265.29964128731626,180.0,211.8208811167095,275.69619498016874,180.0,143.48538572324898,1.0084355140910957,30.685913403134258,115.39331483591066,272.92502630980715,180.0,232.05323282230435
29.0,75.625,252.39524617146202,287.0793347390777,211.36046349173128,180.0,304.86245450704047,146.03787519877199,257.83068419423466,30.981118809538536,148.40041900559893,245.45428857970796,257.54243347528836,231.85239853627945
29.0,76.25,250.0314138318027,247.84033239921249,201.00455978417904,307.80852850407877,281.86349370764066,152.41355155149495,259.87870223954326,83.52272715546331,159.90922357605896,220.25754633805187,274.47517644131904,197.9308042822655
29.0,76.875,180.0,246.23546751740741,200.63884577838337,322.4514461334208,256.5351056125637,143.1545478149506,259.1727975757249,153.90494858691642,153.91582485553624,222.78227813295555,230.49448453191334,195.68162633020395
29.0,77.5,180.0,238.17903951224224,212.40491582072863,318.7249065369286,246.5661991424894,145.1092507940106,241.02543939303914,135.80633200274568,152.7402030442799,205.25891414989218,247.20830521141588,194.8310745519026
29.0,78.125,261.3100315150689,333.4856302780855,169.9930203479692,301.7772050640768,204.55716280827818,141.24586996650643,267.65863565651796,157.2728637039148,148.86773735055866,232.48363832418062,263.19038243987467,190.00012338218892
29.0,78.75,181.04947292951147,73.69879309410175,150.06039806714233,297.1857999680884,215.68470030715852,141.0603082176454,242.88680040886013,271.6700069178881,149.16395702881385,223.11929956515263,253.40609851992164,182.4328611948793
29.0,79.375,178.00486036752048,67.73132885697505,257.0926562807209,289.77052225279357,284.65542681344124,121.65839010797134,260.07595519659253,280.84567712892283,142.73107127021848,219.96860000878564,245.41288715329523,187.24884583107797
29.0,80.0,264.48868963404345,60.040339938428154,248.39677086822977,302.909595655125,299.3521655265058,78.56486616949616,259.58285102824345,298.31209232448924,233.35241979137598,254.71060234006464,255.9421329446709,192.70601149313455
29.0,80.625,180.0,57.333833460967774,255.74296438152854,318.197814550469,282.761274277052,99.68959286821992,252.25768130398876,296.7597939789297,254.05755643213976,295.68675396854815,261.85907703170164,181.13286562749732
29.0,81.25,23.744800958033753,37.81582149076027,215.95465830169803,346.7297165451618,328.15704302820313,74.06382550518626,180.38366108663942,221.3964183268196,288.02796146815956,66.47400852252606,275.2252430608524,174.07412016812444
29.5,72.5,180.0,244.50831595791794,306.3063854488842,238.72984624507743,180.0,332.37086799877727,1.1786564788010663,6.378162408321568,12.929955435236378,180.0,180.0,237.6801633507436
29.5,73.125,180.0,254.07388505759394,311.75733207537945,224.57346959151255,180.0,273.1804759182177,345.7412085709769,16.137558642120993,40.59237192137009,180.0,180.0,217.6660099316331
