lat,lon,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
29.0,72.5,1.69743e-08,4.3583124e-09,3.2704477e-09,3.240638e-09,3.414238e-09,3.237024e-09,3.1235814e-09,2.4111166e-09,3.747531e-09,1.0976442e-08,2.4649175e-08,1.4679909e-08
29.0,73.125,1.5642037e-08,4.563899e-09,3.1607361e-09,3.1711678e-09,3.4083996e-09,2.8557865e-09,3.2004703e-09,2.3839566e-09,3.785184e-09,1.09759135e-08,2.5101619e-08,1.4144715e-08
29.0,73.75,1.525691e-08,4.9417452e-09,3.088314e-09,3.0585723e-09,3.401153e-09,2.678814e-09,3.2262737e-09,2.52462e-09,3.7755434e-09,1.1404492e-08,2.6027756e-08,1.4317725e-08
29.0,74.375,1.5722572e-08,5.5920664e-09,3.180965e-09,2.8509801e-09,3.3439576e-09,2.8205132e-09,3.623943e-09,2.6935074e-09,3.9716155e-09,1.2844104e-08,2.7450266e-08,1.5109277e-08
29.0,75.0,1.5691604e-08,6.0094107e-09,3.4201109e-09,2.79829e-09,3.3316352e-09,3.1262626e-09,4.3003063e-09,3.015146e-09,4.5014414e-09,1.5467467e-08,2.9928003e-08,1.6185387e-08
29.0,75.625,1.6585329e-08,6.3101124e-09,3.6189087e-09,2.87587e-09,3.4378702e-09,3.5522547e-09,4.6730375e-09,3.4910683e-09,5.222959e-09,1.7418188e-08,3.3515747e-08,1.7592434e-08
29.0,76.25,1.7446798e-08,6.6884946e-09,3.6653445e-09,2.924437e-09,3.7684713e-09,4.081672e-09,4.607312e-09,3.9027395e-09,5.6187406e-09,1.8053191e-08,3.7908972e-08,1.9022922e-08
29.0,76.875,1.7702042e-08,8.0999e-09,4.3356128e-09,3.6650385e-09,4.857254e-09,5.1226263e-09,4.801152e-09,4.5246504e-09,6.9996267e-09,1.7954056e-08,4.1313026e-08,2.1787786e-08
29.0,77.5,1.6489011e-08,7.920519e-09,4.2997903e-09,4.2886636e-09,5.164164e-09,5.821573e-09,4.6996993e-09,5.214715e-09,7.61781e-09,1.584925e-08,4.032568e-08,2.1314555e-08
29.0,78.125,1.3564487e-08,6.4895427e-09,3.8522527e-09,4.331668e-09,5.0735083e-09,5.603264e-09,4.3601642e-09,5.160145e-09,7.056212e-09,1.3988248e-08,3.291548e-08,1.9522997e-08
29.0,78.75,1.15330865e-08,6.2654495e-09,3.6256127e-09,4.4652575e-09,5.175181e-09,5.2149702e-09,3.8407033e-09,4.480386e-09,7.291135e-09,1.2722994e-08,2.4901741e-08,1.6372097e-08
29.0,79.375,1.0423093e-08,6.2940337e-09,3.3823448e-09,4.5785047e-09,5.2647224e-09,5.08273e-09,3.6171584e-09,4.5394004e-09,7.686643e-09,1.1121345e-08,1.7571942e-08,1.0255892e-08
29.0,80.0,9.519876e-09,6.328757e-09,3.1718261e-09,4.692722e-09,5.4695346e-09,5.362551e-09,3.938474e-09,4.3526898e-09,7.617204e-09,1.0299514e-08,1.1755177e-08,7.65085e-09
29.0,80.625,5.865827e-09,5.128419e-09,2.9690528e-09,4.7907807e-09,5.7506857e-09,5.326717e-09,3.7196928e-09,4.083879e-09,6.8515456e-09,8.535798e-09,6.5674497e-09,4.187769e-09
29.0,81.25,3.465754e-09,3.7517687e-09,3.0772938e-09,4.7506417e-09,5.5144667e-09,4.967209e-09,2.4948437e-09,3.0141851e-09,5.828561e-09,7.1446236e-09,3.0920053e-09,1.4717179e-09
29.5,72.5,1.7545082e-08,4.4472235e-09,3.4755094e-09,3.2877499e-09,3.6791357e-09,3.702905e-09,3.2850094e-09,2.5313533e-09,4.0311874e-09,1.3037416e-08,2.9300663e-08,1.5397411e-08
29.5,73.125,1.6482616e-08,4.591947e-09,3.3785896e-09,3.2106853e-09,3.768809e-09,3.5344212e-09,3.4184997e-09,2.5141096e-09,4.032582e-09,1.2947288e-08,3.115955e-08,1.4749294e-08
29.5,73.75,1.7878016e-08,4.8888484e-09,3.373426e-09,3.1206757e-09,3.8123473e-09,3.1890859e-09,3.5115322e-09,2.7063578e-09,4.0840744e-09,1.3660771e-08,3.2360266e-08,1.4646433e-08
29.5,74.375,1.8930212e-08,5.42774e-09,3.47182e-09,2.9545109e-09,3.6951397e-09,3.336894e-09,4.06383e-09,2.8492144e-09,4.3489954e-09,1.529079e-08,3.3849076e-08,1.5100506e-08
29.5,75.0,1.8274848e-08,5.8066583e-09,3.6543277e-09,2.8434464e-09,3.542374e-09,3.5858454e-09,4.7397317e-09,3.219672e-09,4.8180064e-09,1.7278243e-08,3.6249205e-08,1.5951588e-08
29.5,75.625,1.7643629e-08,6.095748e-09,3.743194e-09,2.8658655e-09,3.6040877e-09,3.961785e-09,4.966636e-09,3.770217e-09,5.6862555e-09,1.8441956e-08,3.9782165e-08,1.7048995e-08
29.5,76.25,1.6910255e-08,6.645927e-09,3.6262289e-09,2.9484628e-09,4.0047348e-09,4.446826e-09,4.7754147e-09,4.1846606e-09,5.9643335e-09,1.7265833e-08,4.151918e-08,1.832578e-08
29.5,76.875,1.594701e-08,7.621084e-09,4.064319e-09,3.829748e-09,5.1652207e-09,5.525866e-09,5.4625744e-09,5.254087e-09,7.44584e-09,1.4949144e-08,3.901637e-08,1.9372461e-08
29.5,77.5,1.32596005e-08,6.405918e-09,3.6516947e-09,4.0017487e-09,4.8568287e-09,5.5700067e-09,4.7168034e-09,5.3411493e-09,7.369624e-09,1.1752593e-08,3.145544e-08,1.7386448e-08
29.5,78.125,1.1134874e-08,5.4218123e-09,3.2124454e-09,4.0461017e-09,4.8914774e-09,5.8407634e-09,4.2458024e-09,5.3181184e-09,6.9676274e-09,1.0090741e-08,2.3926521e-08,1.4839833e-08
